term,freq_clickbait,freq_nonclickbait,p_clickbait,p_nonclickbait,log_odds,dominance,ratio_cb_non
nutrisi,4,0,7.386724578587363e-05,1.220703125e-05,1.8002573885448125,6.166021453587363e-05,5.0
saking,4,0,7.386724578587363e-05,1.220703125e-05,1.8002573885448125,6.166021453587363e-05,5.0
kolom,4,0,7.386724578587363e-05,1.220703125e-05,1.8002573885448125,6.166021453587363e-05,5.0
kill,4,0,7.386724578587363e-05,1.220703125e-05,1.8002573885448125,6.166021453587363e-05,5.0
tragis,4,0,7.386724578587363e-05,1.220703125e-05,1.8002573885448125,6.166021453587363e-05,5.0
becky,4,0,7.386724578587363e-05,1.220703125e-05,1.8002573885448125,6.166021453587363e-05,5.0
warning,4,0,7.386724578587363e-05,1.220703125e-05,1.8002573885448125,6.166021453587363e-05,5.0
mungil,4,0,7.386724578587363e-05,1.220703125e-05,1.8002573885448125,6.166021453587363e-05,5.0
running,4,0,7.386724578587363e-05,1.220703125e-05,1.8002573885448125,6.166021453587363e-05,5.0
ootd,4,0,7.386724578587363e-05,1.220703125e-05,1.8002573885448125,6.166021453587363e-05,5.0
sensasi,4,0,7.386724578587363e-05,1.220703125e-05,1.8002573885448125,6.166021453587363e-05,5.0
girang,4,0,7.386724578587363e-05,1.220703125e-05,1.8002573885448125,6.166021453587363e-05,5.0
psikolog,4,0,7.386724578587363e-05,1.220703125e-05,1.8002573885448125,6.166021453587363e-05,5.0
basah,4,0,7.386724578587363e-05,1.220703125e-05,1.8002573885448125,6.166021453587363e-05,5.0
your,4,0,7.386724578587363e-05,1.220703125e-05,1.8002573885448125,6.166021453587363e-05,5.0
prima,4,0,7.386724578587363e-05,1.220703125e-05,1.8002573885448125,6.166021453587363e-05,5.0
annisa,4,0,7.386724578587363e-05,1.220703125e-05,1.8002573885448125,6.166021453587363e-05,5.0
gurun,4,0,7.386724578587363e-05,1.220703125e-05,1.8002573885448125,6.166021453587363e-05,5.0
fernando,4,0,7.386724578587363e-05,1.220703125e-05,1.8002573885448125,6.166021453587363e-05,5.0
emis,4,0,7.386724578587363e-05,1.220703125e-05,1.8002573885448125,6.166021453587363e-05,5.0
caption,4,0,7.386724578587363e-05,1.220703125e-05,1.8002573885448125,6.166021453587363e-05,5.0
jeon,4,0,7.386724578587363e-05,1.220703125e-05,1.8002573885448125,6.166021453587363e-05,5.0
bisik,4,0,7.386724578587363e-05,1.220703125e-05,1.8002573885448125,6.166021453587363e-05,5.0
kondang,4,0,7.386724578587363e-05,1.220703125e-05,1.8002573885448125,6.166021453587363e-05,5.0
sembarang,4,0,7.386724578587363e-05,1.220703125e-05,1.8002573885448125,6.166021453587363e-05,5.0
tamat,4,0,7.386724578587363e-05,1.220703125e-05,1.8002573885448125,6.166021453587363e-05,5.0
zainal,4,0,7.386724578587363e-05,1.220703125e-05,1.8002573885448125,6.166021453587363e-05,5.0
adem,4,0,7.386724578587363e-05,1.220703125e-05,1.8002573885448125,6.166021453587363e-05,5.0
ferdinand,4,0,7.386724578587363e-05,1.220703125e-05,1.8002573885448125,6.166021453587363e-05,5.0
auto,4,0,7.386724578587363e-05,1.220703125e-05,1.8002573885448125,6.166021453587363e-05,5.0
addie,4,0,7.386724578587363e-05,1.220703125e-05,1.8002573885448125,6.166021453587363e-05,5.0
busted,4,0,7.386724578587363e-05,1.220703125e-05,1.8002573885448125,6.166021453587363e-05,5.0
sulistiawaty,4,0,7.386724578587363e-05,1.220703125e-05,1.8002573885448125,6.166021453587363e-05,5.0
akmu,4,0,7.386724578587363e-05,1.220703125e-05,1.8002573885448125,6.166021453587363e-05,5.0
kelam,4,0,7.386724578587363e-05,1.220703125e-05,1.8002573885448125,6.166021453587363e-05,5.0
stegen,4,0,7.386724578587363e-05,1.220703125e-05,1.8002573885448125,6.166021453587363e-05,5.0
gandhi,4,0,7.386724578587363e-05,1.220703125e-05,1.8002573885448125,6.166021453587363e-05,5.0
karir,4,0,7.386724578587363e-05,1.220703125e-05,1.8002573885448125,6.166021453587363e-05,5.0
gladys,4,0,7.386724578587363e-05,1.220703125e-05,1.8002573885448125,6.166021453587363e-05,5.0
hope,4,0,7.386724578587363e-05,1.220703125e-05,1.8002573885448125,6.166021453587363e-05,5.0
ong,4,0,7.386724578587363e-05,1.220703125e-05,1.8002573885448125,6.166021453587363e-05,5.0
ubi,4,0,7.386724578587363e-05,1.220703125e-05,1.8002573885448125,6.166021453587363e-05,5.0
bramasta,4,0,7.386724578587363e-05,1.220703125e-05,1.8002573885448125,6.166021453587363e-05,5.0
ampo,4,0,7.386724578587363e-05,1.220703125e-05,1.8002573885448125,6.166021453587363e-05,5.0
anjani,4,0,7.386724578587363e-05,1.220703125e-05,1.8002573885448125,6.166021453587363e-05,5.0
doyan,4,0,7.386724578587363e-05,1.220703125e-05,1.8002573885448125,6.166021453587363e-05,5.0
sugar,4,0,7.386724578587363e-05,1.220703125e-05,1.8002573885448125,6.166021453587363e-05,5.0
tohok,4,0,7.386724578587363e-05,1.220703125e-05,1.8002573885448125,6.166021453587363e-05,5.0
foto,167,33,0.002481939458405354,0.0004150390625,1.7884229308978097,0.002066900395905354,4.9411764705882355
misterius,18,3,0.0002806955339863198,4.8828125e-05,1.748964094157262,0.00023186740898631982,4.75
keren,18,3,0.0002806955339863198,4.8828125e-05,1.748964094157262,0.00023186740898631982,4.75
kata,117,24,0.0017432670005466176,0.00030517578125,1.7426282757081764,0.0014380912192966176,4.72
deret,32,6,0.00048752382218676595,8.544921875e-05,1.7414168885218793,0.00040207460343676593,4.714285714285714
unik,27,5,0.00041365657640089233,7.32421875e-05,1.731264517057861,0.0003404143889008923,4.666666666666667
geger,13,2,0.00020682828820044617,3.662109375e-05,1.731264517057861,0.00017020719445044616,4.666666666666667
raffi,36,7,0.0005466176188154648,9.765625e-05,1.7222958470751006,0.0004489613688154648,4.625
gaya,45,9,0.0006795786612300374,0.0001220703125,1.7168757796057617,0.0005575083487300374,4.6
tendang,8,1,0.00013296104241457252,2.44140625e-05,1.6948968728869862,0.00010854697991457253,4.5
dibully,8,1,0.00013296104241457252,2.44140625e-05,1.6948968728869862,0.00010854697991457253,4.5
trik,8,1,0.00013296104241457252,2.44140625e-05,1.6948968728869862,0.00010854697991457253,4.5
amal,8,1,0.00013296104241457252,2.44140625e-05,1.6948968728869862,0.00010854697991457253,4.5
cincin,8,1,0.00013296104241457252,2.44140625e-05,1.6948968728869862,0.00010854697991457253,4.5
panik,8,1,0.00013296104241457252,2.44140625e-05,1.6948968728869862,0.00010854697991457253,4.5
kiyoshi,8,1,0.00013296104241457252,2.44140625e-05,1.6948968728869862,0.00010854697991457253,4.5
kirana,8,1,0.00013296104241457252,2.44140625e-05,1.6948968728869862,0.00010854697991457253,4.5
bu,8,1,0.00013296104241457252,2.44140625e-05,1.6948968728869862,0.00010854697991457253,4.5
x1,8,1,0.00013296104241457252,2.44140625e-05,1.6948968728869862,0.00010854697991457253,4.5
so,8,1,0.00013296104241457252,2.44140625e-05,1.6948968728869862,0.00010854697991457253,4.5
denny,8,1,0.00013296104241457252,2.44140625e-05,1.6948968728869862,0.00010854697991457253,4.5
comeback,34,7,0.0005170707205011154,9.765625e-05,1.6667259959202898,0.0004194144705011154,4.375
hobi,12,2,0.00019205483904327143,3.662109375e-05,1.6571565449041392,0.00015543374529327142,4.333333333333333
jodoh,12,2,0.00019205483904327143,3.662109375e-05,1.6571565449041392,0.00015543374529327142,4.333333333333333
masak,12,2,0.00019205483904327143,3.662109375e-05,1.6571565449041392,0.00015543374529327142,4.333333333333333
lisa,12,2,0.00019205483904327143,3.662109375e-05,1.6571565449041392,0.00015543374529327142,4.333333333333333
nct,29,6,0.00044320347471524176,8.544921875e-05,1.6461067087175545,0.0003577542559652418,4.285714285714286
bts,63,14,0.0009455007460591825,0.00018310546875,1.6416523583681741,0.0007623952773091825,4.266666666666667
unggah,33,7,0.0005022972713439407,9.765625e-05,1.6377384590470376,0.0004046410213439407,4.25
hotman,37,8,0.0005613910679726396,0.00010986328125,1.6311810585008786,0.00045152778672263963,4.222222222222222
gara,192,45,0.002851275687334722,0.0005615234375,1.624868268526503,0.0022897522498347223,4.195652173913044
selingkuh,24,5,0.00036933622892936814,7.32421875e-05,1.617935831750858,0.00029609404142936813,4.166666666666667
paris,53,12,0.0007977662544874351,0.00015869140625,1.6148541652134498,0.0006390748482374352,4.153846153846154
tampak,19,4,0.0002954689831434945,6.103515625e-05,1.5771138372306028,0.00023443382689349452,4.0
ngamuk,15,3,0.00023637518651479562,4.8828125e-05,1.5771138372306028,0.00018754706151479563,4.0
senyum,15,3,0.00023637518651479562,4.8828125e-05,1.5771138372306028,0.00018754706151479563,4.0
shihab,15,3,0.00023637518651479562,4.8828125e-05,1.5771138372306028,0.00018754706151479563,4.0
lionel,15,3,0.00023637518651479562,4.8828125e-05,1.5771138372306028,0.00018754706151479563,4.0
cha,11,2,0.00017728138988609671,3.662109375e-05,1.5771138372306028,0.0001406602961360967,4.0
candy,11,2,0.00017728138988609671,3.662109375e-05,1.5771138372306028,0.0001406602961360967,4.0
celana,11,2,0.00017728138988609671,3.662109375e-05,1.5771138372306028,0.0001406602961360967,4.0
jenner,11,2,0.00017728138988609671,3.662109375e-05,1.5771138372306028,0.0001406602961360967,4.0
krisdayanti,11,2,0.00017728138988609671,3.662109375e-05,1.5771138372306028,0.0001406602961360967,4.0
dinar,11,2,0.00017728138988609671,3.662109375e-05,1.5771138372306028,0.0001406602961360967,4.0
love,11,2,0.00017728138988609671,3.662109375e-05,1.5771138372306028,0.0001406602961360967,4.0
awkarin,11,2,0.00017728138988609671,3.662109375e-05,1.5771138372306028,0.0001406602961360967,4.0
rossa,11,2,0.00017728138988609671,3.662109375e-05,1.5771138372306028,0.0001406602961360967,4.0
captain,7,1,0.00011818759325739781,2.44140625e-05,1.5771138372306028,9.377353075739781e-05,4.0
ku,7,1,0.00011818759325739781,2.44140625e-05,1.5771138372306028,9.377353075739781e-05,4.0
semprot,7,1,0.00011818759325739781,2.44140625e-05,1.5771138372306028,9.377353075739781e-05,4.0
uya,7,1,0.00011818759325739781,2.44140625e-05,1.5771138372306028,9.377353075739781e-05,4.0
jimin,7,1,0.00011818759325739781,2.44140625e-05,1.5771138372306028,9.377353075739781e-05,4.0
tampan,7,1,0.00011818759325739781,2.44140625e-05,1.5771138372306028,9.377353075739781e-05,4.0
kriss,7,1,0.00011818759325739781,2.44140625e-05,1.5771138372306028,9.377353075739781e-05,4.0
lemak,7,1,0.00011818759325739781,2.44140625e-05,1.5771138372306028,9.377353075739781e-05,4.0
cekcok,7,1,0.00011818759325739781,2.44140625e-05,1.5771138372306028,9.377353075739781e-05,4.0
tipe,7,1,0.00011818759325739781,2.44140625e-05,1.5771138372306028,9.377353075739781e-05,4.0
millendaru,7,1,0.00011818759325739781,2.44140625e-05,1.5771138372306028,9.377353075739781e-05,4.0
kalian,7,1,0.00011818759325739781,2.44140625e-05,1.5771138372306028,9.377353075739781e-05,4.0
rangkai,7,1,0.00011818759325739781,2.44140625e-05,1.5771138372306028,9.377353075739781e-05,4.0
manipulasi,7,1,0.00011818759325739781,2.44140625e-05,1.5771138372306028,9.377353075739781e-05,4.0
cancer,7,1,0.00011818759325739781,2.44140625e-05,1.5771138372306028,9.377353075739781e-05,4.0
kuya,7,1,0.00011818759325739781,2.44140625e-05,1.5771138372306028,9.377353075739781e-05,4.0
hidung,7,1,0.00011818759325739781,2.44140625e-05,1.5771138372306028,9.377353075739781e-05,4.0
gila,7,1,0.00011818759325739781,2.44140625e-05,1.5771138372306028,9.377353075739781e-05,4.0
bincang,7,1,0.00011818759325739781,2.44140625e-05,1.5771138372306028,9.377353075739781e-05,4.0
edit,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
hiatus,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
saldo,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
toner,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
tantri,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
sahara,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
lidah,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
darius,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
suga,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
gum,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
senayan,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
amber,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
setinggi,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
ngemong,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
jaka,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
wirda,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
adv150,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
taipei,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
rehat,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
hime,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
winger,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
digit,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
kdi,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
fantastis,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
selebgram,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
nora,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
tyas,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
kau,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
betah,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
nyuri,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
abash,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
tegar,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
irwansyah,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
sendu,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
adopsi,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
arie,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
abg,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
kejang,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
singkat,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
jaket,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
klep,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
segitiga,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
sarita,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
rahmad,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
momong,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
syakieb,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
dendy,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
waduh,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
ngaji,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
elvia,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
sobat,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
chika,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
bunda,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
saputra,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
hewan,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
rutinitas,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
run,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
jyp,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
darwin,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
view,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
little,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
extraordinary,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
bodi,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
thriller,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
darmawan,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
labrak,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
rincian,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
lumayan,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
bab,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
higuain,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
amen,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
ah,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
harvey,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
born,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
kejam,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
sneakers,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
kebaya,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
curah,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
lies,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
pubg,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
bo,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
kalina,3,0,5.9093796628698905e-05,1.220703125e-05,1.5771138372306028,4.688676537869891e-05,4.0
